Dataset_Setting,Model_Setting,Data_Name,Num_Symbols,N_Order,Model_Type,Attention_Only,PE_Type,Use_Residual,Layers,Heads,Embed_Dim,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,performer,False,rope,True,2,1,16,0.0005,1.022174,1.021251,1.022174,0.205698
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,performer,False,rope,True,2,2,16,0.0005,1.052210,1.051412,1.052210,0.229229
ICL-Markov_V3_O2,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,performer,False,rope,False,2,1,16,0.0005,1.058161,1.060525,1.058161,0.239996
ICL-Markov_V3_O2,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,performer,False,rope,False,2,2,16,0.0005,1.059587,1.055226,1.059587,0.234618
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,absolute,True,2,1,16,0.0005,1.041344,1.048237,1.041344,0.228266
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,absolute,True,2,2,16,0.0005,1.047669,1.046701,1.047669,0.229460
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,absolute,False,2,1,16,0.0005,1.053872,1.051307,1.053872,0.237678
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,absolute,False,2,2,16,0.0005,1.051002,1.054033,1.051002,0.236766
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rpe,True,2,1,16,0.0005,0.934308,0.945087,0.934308,0.127346
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rpe,True,2,2,16,0.0005,0.908095,0.899766,0.908095,0.083788
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rpe,False,2,1,16,0.0005,1.059390,1.061207,1.059390,0.240220
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rpe,False,2,2,16,0.0005,1.027761,1.022912,1.027761,0.204736
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rope,True,2,1,16,0.0005,1.025737,1.020757,1.025737,0.206665
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rope,True,2,2,16,0.0005,1.022507,1.020687,1.022507,0.197765
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rope,False,2,1,16,0.0005,1.064077,1.060609,1.064077,0.242919
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rope,False,2,2,16,0.0005,1.030001,1.032255,1.030001,0.214416
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,absolute,True,2,1,16,0.0005,1.019618,1.019712,1.019618,0.204867
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,absolute,True,2,2,16,0.0005,1.045247,1.044440,1.045247,0.222775
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,absolute,False,2,1,16,0.0005,1.053172,1.054214,1.053172,0.232332
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,absolute,False,2,2,16,0.0005,1.048481,1.049193,1.048481,0.232237
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rpe,True,2,1,16,0.0005,0.915940,0.915923,0.915940,0.103175
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rpe,True,2,2,16,0.0005,0.904210,0.900420,0.904210,0.084279
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rpe,False,2,1,16,0.0005,1.048786,1.054149,1.048786,0.238239
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rpe,False,2,2,16,0.0005,1.045223,1.049526,1.045223,0.232984
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rope,True,2,1,16,0.0005,1.022505,1.021149,1.022505,0.203323
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rope,True,2,2,16,0.0005,1.036877,1.029156,1.036877,0.203071
ICL-Markov_V3_O2,L2_H1_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rope,False,2,1,16,0.0005,1.050313,1.050372,1.050313,0.238523
ICL-Markov_V3_O2,L2_H2_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rope,False,2,2,16,0.0005,1.010168,1.008496,1.010168,0.192377
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,absolute,True,2,1,16,0.0005,1.053549,1.055447,1.053549,0.238223
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,absolute,True,2,2,16,0.0005,1.050344,1.052117,1.050344,0.236052
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,absolute,False,2,1,16,0.0005,1.053850,1.057618,1.053850,0.239956
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,absolute,False,2,2,16,0.0005,1.062012,1.056250,1.062012,0.236719
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,rope,True,2,1,16,0.0005,1.054967,1.053958,1.054967,0.237255
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,rope,True,2,2,16,0.0005,1.046548,1.050710,1.046548,0.231174
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,rope,False,2,1,16,0.0005,1.071406,1.062226,1.071406,0.234876
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,rope,False,2,2,16,0.0005,1.067217,1.061063,1.067217,0.242288
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,absolute,True,2,1,16,0.0005,1.050221,1.052092,1.050221,0.231355
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,absolute,True,2,2,16,0.0005,1.040433,1.049338,1.040433,0.235720
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,absolute,False,2,1,16,0.0005,1.051905,1.053031,1.051905,0.230843
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,absolute,False,2,2,16,0.0005,1.050443,1.053215,1.050443,0.234853
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,rope,True,2,1,16,0.0005,1.058938,1.057073,1.058938,0.238656
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,rope,True,2,2,16,0.0005,1.059224,1.054350,1.059224,0.233058
ICL-Markov_V3_O2,L2_H1_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,rope,False,2,1,16,0.0005,1.056741,1.056017,1.056741,0.239199
ICL-Markov_V3_O2,L2_H2_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,rope,False,2,2,16,0.0005,1.060171,1.055874,1.060171,0.234839
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,performer,True,absolute,True,1,1,16,0.0005,1.059749,1.054668,1.059749,0.234808
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,performer,True,absolute,True,1,2,16,0.0005,1.054432,1.052207,1.054432,0.238553
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,performer,True,absolute,False,1,1,16,0.0005,1.058360,1.058947,1.058360,0.241220
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,performer,True,absolute,False,1,2,16,0.0005,1.053703,1.053143,1.053703,0.235836
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,performer,True,rope,True,1,1,16,0.0005,1.055711,1.056803,1.055711,0.231484
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,performer,True,rope,True,1,2,16,0.0005,1.054972,1.058859,1.054972,0.236652
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,performer,True,rope,False,1,1,16,0.0005,1.058531,1.060158,1.058531,0.240850
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,performer,True,rope,False,1,2,16,0.0005,1.059988,1.057230,1.059988,0.234914
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,performer,False,absolute,True,1,1,16,0.0005,1.055705,1.051471,1.055705,0.236219
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,performer,False,absolute,True,1,2,16,0.0005,1.055720,1.054403,1.055720,0.234517
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,performer,False,absolute,False,1,1,16,0.0005,1.062136,1.060935,1.062136,0.240102
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,performer,False,absolute,False,1,2,16,0.0005,1.052838,1.054767,1.052838,0.234768
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,performer,False,rope,True,1,1,16,0.0005,1.054206,1.053799,1.054206,0.235310
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,performer,False,rope,True,1,2,16,0.0005,1.052491,1.051743,1.052491,0.235452
ICL-Markov_V3_O2,L1_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,performer,False,rope,False,1,1,16,0.0005,1.053927,1.057795,1.053927,0.234619
ICL-Markov_V3_O2,L1_H2_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,performer,False,rope,False,1,2,16,0.0005,1.055228,1.058559,1.055228,0.235153
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,absolute,True,1,1,16,0.0005,1.055780,1.052876,1.055780,0.232677
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,absolute,True,1,2,16,0.0005,1.051448,1.051689,1.051448,0.237439
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,absolute,False,1,1,16,0.0005,1.053433,1.056591,1.053433,0.239859
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,absolute,False,1,2,16,0.0005,1.043593,1.051153,1.043593,0.237133
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rpe,True,1,1,16,0.0005,1.058262,1.055091,1.058262,0.235953
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rpe,True,1,2,16,0.0005,1.046784,1.048906,1.046784,0.232645
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rpe,False,1,1,16,0.0005,1.057277,1.059624,1.057277,0.241794
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rpe,False,1,2,16,0.0005,1.054749,1.055604,1.054749,0.232459
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rope,True,1,1,16,0.0005,1.055812,1.058714,1.055812,0.239225
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,True,rope,True,1,2,16,0.0005,1.053531,1.053563,1.053531,0.235943
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rope,False,1,1,16,0.0005,1.061319,1.059299,1.061319,0.245131
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,True,rope,False,1,2,16,0.0005,1.053614,1.054520,1.053614,0.236074
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,absolute,True,1,1,16,0.0005,1.056151,1.053331,1.056151,0.235510
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,absolute,True,1,2,16,0.0005,1.056552,1.051384,1.056552,0.234989
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,absolute,False,1,1,16,0.0005,1.056454,1.059048,1.056454,0.238824
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,absolute,False,1,2,16,0.0005,1.054889,1.053336,1.054889,0.240869
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rpe,True,1,1,16,0.0005,1.050861,1.051680,1.050861,0.236269
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rpe,True,1,2,16,0.0005,1.047692,1.047662,1.047692,0.226296
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rpe,False,1,1,16,0.0005,1.058195,1.058098,1.058195,0.235429
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rpe_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rpe,False,1,2,16,0.0005,1.054895,1.053124,1.054895,0.237873
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rope,True,1,1,16,0.0005,1.050958,1.053625,1.050958,0.238795
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,standard,False,rope,True,1,2,16,0.0005,1.056665,1.057575,1.056664,0.235117
ICL-Markov_V3_O2,L1_H1_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rope,False,1,1,16,0.0005,1.056768,1.058529,1.056768,0.235553
ICL-Markov_V3_O2,L1_H2_D16_standard_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,standard,False,rope,False,1,2,16,0.0005,1.047195,1.051153,1.047195,0.231650
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,absolute,True,1,1,16,0.0005,1.054513,1.056028,1.054513,0.233592
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,absolute,True,1,2,16,0.0005,1.054937,1.058036,1.054937,0.236523
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,absolute,False,1,1,16,0.0005,1.064347,1.062377,1.064347,0.240612
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,absolute,False,1,2,16,0.0005,1.064205,1.061594,1.064205,0.235215
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,rope,True,1,1,16,0.0005,1.052668,1.056457,1.052668,0.236962
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,True,rope,True,1,2,16,0.0005,1.063520,1.058675,1.063520,0.239256
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,rope,False,1,1,16,0.0005,1.059118,1.061327,1.059118,0.243647
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,True,rope,False,1,2,16,0.0005,1.053442,1.057565,1.053442,0.242009
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,absolute,True,1,1,16,0.0005,1.055405,1.049387,1.055405,0.236924
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,absolute,True,1,2,16,0.0005,1.057000,1.056205,1.057000,0.232410
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,absolute,False,1,1,16,0.0005,1.062141,1.056586,1.062141,0.237788
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,absolute,False,1,2,16,0.0005,1.053792,1.058102,1.053792,0.241209
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,rope,True,1,1,16,0.0005,1.068475,1.055967,1.068475,0.237505
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,3,2,linear,False,rope,True,1,2,16,0.0005,1.061081,1.057424,1.061081,0.239292
ICL-Markov_V3_O2,L1_H1_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,rope,False,1,1,16,0.0005,1.060326,1.059658,1.060326,0.239720
ICL-Markov_V3_O2,L1_H2_D16_linear_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,3,2,linear,False,rope,False,1,2,16,0.0005,1.058819,1.055861,1.058819,0.237364
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,2,1,performer,True,absolute,True,2,1,16,0.0005,0.507350,0.512569,0.507350,0.028383
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,2,1,performer,True,absolute,True,2,2,16,0.0005,0.498529,0.503763,0.498529,0.022842
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,2,1,performer,True,absolute,False,2,1,16,0.0005,0.537158,0.525142,0.537158,0.041331
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,2,1,performer,True,absolute,False,2,2,16,0.0005,0.506592,0.512471,0.506592,0.027493
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,2,1,performer,True,rope,True,2,1,16,0.0005,0.517723,0.518647,0.517723,0.040609
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,2,1,performer,True,rope,True,2,2,16,0.0005,0.505057,0.504222,0.505057,0.026282
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,2,1,performer,True,rope,False,2,1,16,0.0005,0.573568,0.556199,0.573568,0.076702
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyTrue_PE-rope_ResFalse_LR0.0005,ICL-Markov,2,1,performer,True,rope,False,2,2,16,0.0005,0.524798,0.523281,0.524798,0.043186
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,2,1,performer,False,absolute,True,2,1,16,0.0005,0.512400,0.497901,0.512400,0.018804
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResTrue_LR0.0005,ICL-Markov,2,1,performer,False,absolute,True,2,2,16,0.0005,0.503501,0.501048,0.503501,0.020088
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,2,1,performer,False,absolute,False,2,1,16,0.0005,0.536076,0.536572,0.536076,0.056498
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-absolute_ResFalse_LR0.0005,ICL-Markov,2,1,performer,False,absolute,False,2,2,16,0.0005,0.516453,0.503594,0.516453,0.025537
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,2,1,performer,False,rope,True,2,1,16,0.0005,0.521374,0.523493,0.521374,0.039532
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResTrue_LR0.0005,ICL-Markov,2,1,performer,False,rope,True,2,2,16,0.0005,0.489796,0.504848,0.489796,0.025907
ICL-Markov_V2_O1,L2_H1_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,2,1,performer,False,rope,False,2,1,16,0.0005,0.554506,0.548893,0.554506,0.070287
ICL-Markov_V2_O1,L2_H2_D16_performer_AttnOnlyFalse_PE-rope_ResFalse_LR0.0005,ICL-Markov,2,1,performer,False,rope,False,2,2,16,0.0005,0.529311,0.528194,0.529311,0.042662
ICL-Markov_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,2,1,standard,True,absolute,True,2,1,16,0.0005,0.536434,0.537987,0.536434,0.051106
ICL-Markov_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResTrue_LR0.0005,ICL-Markov,2,1,standard,True,absolute,True,2,2,16,0.0005,0.510919,0.519899,0.510919,0.036188
ICL-Markov_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,2,1,standard,True,absolute,False,2,1,16,0.0005,0.555897,0.555197,0.555897,0.079270
ICL-Markov_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-absolute_ResFalse_LR0.0005,ICL-Markov,2,1,standard,True,absolute,False,2,2,16,0.0005,0.534218,0.528566,0.534218,0.047395
ICL-Markov_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,ICL-Markov,2,1,standard,True,rpe,True,2,1,16,0.0005,0.505381,0.492775,0.505380,0.019969
ICL-Markov_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResTrue_LR0.0005,ICL-Markov,2,1,standard,True,rpe,True,2,2,16,0.0005,0.505624,0.498013,0.505624,0.016235
ICL-Markov_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,ICL-Markov,2,1,standard,True,rpe,False,2,1,16,0.0005,0.549221,0.551590,0.549221,0.069307
ICL-Markov_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-rpe_ResFalse_LR0.0005,ICL-Markov,2,1,standard,True,rpe,False,2,2,16,0.0005,0.503028,0.505635,0.503028,0.024075
ICL-Markov_V2_O1,L2_H1_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,2,1,standard,True,rope,True,2,1,16,0.0005,0.500363,0.503488,0.500363,0.020620
ICL-Markov_V2_O1,L2_H2_D16_standard_AttnOnlyTrue_PE-rope_ResTrue_LR0.0005,ICL-Markov,2,1,standard,True,rope,True,2,2,16,0.0005,0.517972,0.502815,0.517972,0.018419
