Dataset_Setting,Model_Type,Layers,Heads,PE_Type,Use_Residual,Attention_Only,LR,Final_Sample_CE,Final_Theory_CE,Final_Sample_KL,Final_Theory_KL
Markov_V3_O1,performer,1,2,absolute,True,False,0.0001,0.9324,0.91936,0.9324,0.08528
Markov_V3_O1,performer,2,1,absolute,False,False,0.0005,0.81002,0.7925,0.81002,0.08649
Markov_V3_O1,performer,2,2,rope,False,True,0.0005,0.93759,0.9454,0.93759,0.13874
Markov_V3_O1,performer,1,1,rope,False,True,3e-05,0.98345,0.99338,0.98345,0.18176
Markov_V3_O1,performer,2,1,absolute,False,True,0.0001,1.19632,1.1966,1.19632,0.18277
Markov_V3_O1,performer,1,2,rope,True,True,0.0001,0.92319,0.91051,0.92319,0.19004
Markov_V3_O1,performer,2,1,rope,False,True,3e-05,1.10866,1.10913,1.10866,0.21962
Markov_V3_O1,performer,2,1,absolute,False,True,3e-05,1.22033,1.23565,1.22033,0.24992
Markov_V3_O1,performer,1,2,absolute,False,True,0.0005,1.2241,1.19634,1.2241,0.26881
Markov_V3_O1,performer,2,2,rope,True,True,0.0001,1.24898,1.23459,1.24898,0.26989
Markov_V3_O1,performer,2,2,rope,False,False,3e-05,0.92351,0.91164,0.92351,0.31085
Markov_V3_O1,performer,2,2,absolute,False,False,3e-05,1.23895,1.24396,1.23895,0.32598
Markov_V3_O1,performer,1,1,rope,True,True,3e-05,1.17369,1.20243,1.17369,0.32679
Markov_V3_O1,performer,2,1,absolute,True,False,3e-05,0.95571,0.9653,0.95571,0.32863
Markov_V3_O1,performer,1,2,absolute,False,False,0.0005,1.0976,1.11364,1.0976,0.34049
Markov_V3_O1,performer,2,1,rope,True,False,0.0001,1.18186,1.17166,1.18186,0.35138
Markov_V3_O1,performer,1,1,rope,True,False,3e-05,1.20254,1.19373,1.20254,0.35252
Markov_V3_O1,performer,1,1,rope,False,True,0.0005,1.05631,1.0579,1.05631,0.36532
Markov_V3_O1,performer,2,2,rope,False,True,0.0001,1.04883,1.06705,1.04883,0.39147
Markov_V3_O1,performer,2,2,rope,False,False,0.0005,1.18156,1.15121,1.18156,0.39205
Markov_V3_O1,performer,2,2,rope,True,True,3e-05,1.01511,1.00906,1.01511,0.40308
Markov_V3_O1,performer,1,1,absolute,False,True,0.0005,1.32262,1.32825,1.32262,0.4192
Markov_V3_O1,performer,1,1,rope,False,False,3e-05,1.38246,1.37589,1.38246,0.42463
Markov_V3_O1,performer,2,1,absolute,True,True,3e-05,1.12759,1.12291,1.12759,0.42956
Markov_V3_O1,performer,1,2,rope,False,False,0.0005,1.33806,1.34273,1.33806,0.43141
Markov_V3_O1,performer,1,1,rope,False,False,0.0001,1.30515,1.2914,1.30515,0.43807
Markov_V3_O1,performer,1,1,rope,False,False,0.0005,1.19776,1.18685,1.19776,0.4402
Markov_V3_O1,performer,2,1,absolute,False,True,0.0005,1.18514,1.17949,1.18514,0.44542
Markov_V3_O1,performer,2,1,rope,True,True,3e-05,1.1633,1.17187,1.1633,0.44613
Markov_V3_O1,performer,2,1,rope,False,False,3e-05,1.22146,1.22117,1.22146,0.451
Markov_V3_O1,performer,1,2,absolute,True,True,3e-05,1.37657,1.41153,1.37657,0.45826
Markov_V3_O1,performer,2,1,rope,False,True,0.0001,1.34214,1.35352,1.34214,0.459
Markov_V3_O1,performer,1,2,rope,True,True,0.0005,1.22661,1.22842,1.22661,0.46597
Markov_V3_O1,performer,1,1,absolute,True,True,0.0005,1.54196,1.55415,1.54196,0.48419
Markov_V3_O1,performer,2,2,absolute,False,True,0.0005,1.42318,1.42555,1.42318,0.48683
Markov_V3_O1,performer,2,1,absolute,True,True,0.0005,1.36823,1.36565,1.36823,0.51027
Markov_V3_O1,performer,1,2,absolute,False,False,0.0001,1.5506,1.51406,1.5506,0.51962
Markov_V3_O1,performer,2,1,rope,False,True,0.0005,1.31383,1.30695,1.31383,0.51975
Markov_V3_O1,performer,2,2,absolute,False,False,0.0001,1.29,1.29038,1.29,0.53324
Markov_V3_O1,performer,2,2,absolute,False,False,0.0005,1.19656,1.19947,1.19656,0.55567
Markov_V3_O1,performer,1,1,rope,True,False,0.0001,1.37056,1.34936,1.37056,0.58943
Markov_V3_O1,performer,1,1,rope,True,True,0.0001,1.44191,1.43201,1.44191,0.59904
Markov_V3_O1,performer,2,1,absolute,False,False,0.0001,1.21664,1.22271,1.21664,0.61001
Markov_V3_O1,performer,2,1,rope,True,False,0.0005,1.4977,1.49761,1.4977,0.62805
Markov_V3_O1,performer,1,1,absolute,True,True,3e-05,1.56497,1.58211,1.56497,0.63347
Markov_V3_O1,performer,1,2,rope,False,True,0.0005,1.48358,1.47368,1.48358,0.65497
Markov_V3_O1,performer,1,2,rope,True,False,0.0001,1.45129,1.43602,1.45129,0.65879
Markov_V3_O1,performer,2,2,rope,True,True,0.0005,1.60305,1.60134,1.60305,0.67227
Markov_V3_O1,performer,1,1,absolute,False,False,3e-05,1.61,1.62936,1.61,0.69443
Markov_V3_O1,performer,2,2,absolute,True,True,0.0005,1.41101,1.41268,1.41101,0.69677
Markov_V3_O1,performer,1,1,rope,False,True,0.0001,1.47484,1.4796,1.47484,0.69866
Markov_V3_O1,performer,1,2,rope,True,False,0.0005,1.54023,1.53927,1.54023,0.70575
Markov_V3_O1,performer,1,2,rope,False,True,3e-05,1.4951,1.48643,1.4951,0.708
Markov_V3_O1,performer,1,1,absolute,False,True,0.0001,1.67341,1.67269,1.67341,0.70974
Markov_V3_O1,performer,1,2,absolute,False,True,3e-05,1.5723,1.57424,1.5723,0.72801
Markov_V3_O1,performer,2,2,rope,True,False,0.0005,1.47331,1.47463,1.47331,0.72841
Markov_V3_O1,performer,2,2,absolute,True,False,0.0005,1.40693,1.40057,1.40693,0.76196
Markov_V3_O1,performer,1,1,absolute,False,False,0.0001,1.44753,1.45176,1.44753,0.76614
Markov_V3_O1,performer,2,2,absolute,False,True,3e-05,1.74871,1.75727,1.74871,0.80069
Markov_V3_O1,performer,2,2,rope,True,False,3e-05,1.78617,1.7867,1.78617,0.81036
Markov_V3_O1,performer,2,1,absolute,True,False,0.0005,1.80659,1.8309,1.80659,0.82382
Markov_V3_O1,performer,1,1,absolute,False,True,3e-05,1.67052,1.68047,1.67052,0.82966
Markov_V3_O1,performer,1,2,absolute,False,False,3e-05,1.5687,1.57849,1.5687,0.83066
Markov_V3_O1,performer,1,2,absolute,True,False,3e-05,1.51159,1.51707,1.51159,0.83598
Markov_V3_O1,performer,2,1,rope,False,False,0.0005,1.77783,1.76654,1.77783,0.84597
Markov_V3_O1,performer,1,1,absolute,True,False,3e-05,1.74698,1.7427,1.74698,0.85136
Markov_V3_O1,performer,2,1,absolute,True,False,0.0001,1.85336,1.89327,1.85336,0.87424
Markov_V3_O1,performer,2,2,rope,False,False,0.0001,1.89958,1.88035,1.89958,0.8895
Markov_V3_O1,performer,1,2,rope,True,True,3e-05,1.79397,1.77439,1.79397,0.89219
Markov_V3_O1,performer,1,2,rope,True,False,3e-05,1.8413,1.82202,1.8413,0.90352
Markov_V3_O1,performer,1,2,absolute,True,False,0.0005,1.69471,1.68176,1.69471,0.94304
Markov_V3_O1,performer,1,2,absolute,True,True,0.0005,1.75928,1.75295,1.75928,0.95479
Markov_V3_O1,performer,2,1,absolute,False,False,3e-05,1.75566,1.74921,1.75566,0.99448
Markov_V3_O1,performer,1,2,rope,False,False,0.0001,1.72135,1.73458,1.72135,0.99753
Markov_V3_O1,performer,1,2,rope,False,True,0.0001,1.84327,1.86119,1.84327,1.00992
Markov_V3_O1,performer,2,2,absolute,True,False,3e-05,1.71747,1.70621,1.71747,1.01321
Markov_V3_O1,performer,2,1,absolute,True,True,0.0001,1.90306,1.90287,1.90306,1.02048
Markov_V3_O1,performer,1,2,absolute,True,True,0.0001,1.66415,1.67738,1.66415,1.06963
Markov_V3_O1,performer,2,2,absolute,True,True,0.0001,2.05993,2.05097,2.05993,1.07868
Markov_V3_O1,performer,1,1,absolute,True,False,0.0005,1.98672,1.98398,1.98672,1.08248
Markov_V3_O1,performer,2,2,absolute,True,False,0.0001,2.09853,2.052,2.09853,1.10618
Markov_V3_O1,performer,1,1,absolute,True,True,0.0001,1.93552,1.92896,1.93552,1.11233
Markov_V3_O1,performer,2,2,absolute,True,True,3e-05,1.87241,1.87975,1.87241,1.18332
Markov_V3_O1,performer,2,1,rope,True,False,3e-05,1.99538,1.98402,1.99538,1.25884
Markov_V3_O1,performer,1,1,absolute,True,False,0.0001,1.9978,1.98301,1.9978,1.28425
Markov_V3_O1,performer,2,2,rope,True,False,0.0001,2.01034,2.01294,2.01034,1.32099
Markov_V3_O1,performer,2,1,rope,False,False,0.0001,2.21037,2.20109,2.21037,1.39258
Markov_V3_O1,performer,1,1,absolute,False,False,0.0005,2.16701,2.19371,2.16701,1.50406
Markov_V3_O1,performer,2,2,absolute,False,True,0.0001,2.41266,2.38652,2.41266,1.59753
Markov_V3_O1,performer,1,2,absolute,False,True,0.0001,2.17934,2.17723,2.17934,1.69466
Markov_V3_O1,performer,1,1,rope,True,True,0.0005,2.55175,2.56084,2.55175,1.79758
Markov_V3_O1,performer,1,1,rope,True,False,0.0005,2.63138,2.63367,2.63138,1.83578
Markov_V3_O1,performer,1,2,rope,False,False,3e-05,2.81395,2.80775,2.81395,2.35948
Markov_V3_O1,performer,2,1,rope,True,True,0.0005,3.67989,3.66327,3.67989,3.17528
Markov_V3_O1,standard,2,1,absolute,True,False,0.0005,1.04221,1.04864,1.04221,0.07774
Markov_V3_O1,standard,1,1,rpe,True,False,0.0005,0.97599,0.97462,0.97599,0.09661
Markov_V3_O1,standard,2,2,rpe,True,True,0.0005,0.98895,1.00654,0.98895,0.10438
Markov_V3_O1,standard,1,1,rpe,False,True,0.0005,1.01504,1.0079,1.01504,0.11334
Markov_V3_O1,standard,1,1,absolute,True,True,0.0001,0.95109,0.93852,0.95109,0.12237
Markov_V3_O1,standard,2,2,rope,False,False,0.0005,0.99067,1.00379,0.99067,0.17398
Markov_V3_O1,standard,1,1,absolute,False,False,0.0005,0.98305,0.99536,0.98305,0.17466
Markov_V3_O1,standard,2,1,absolute,True,True,0.0001,1.12869,1.10928,1.12869,0.1799
Markov_V3_O1,standard,1,2,absolute,True,False,3e-05,0.96986,0.97638,0.96986,0.19996
Markov_V3_O1,standard,2,2,rpe,False,True,0.0005,1.04925,1.04143,1.04925,0.20811
Markov_V3_O1,standard,2,2,rpe,True,False,0.0005,1.17556,1.1726,1.17556,0.20868
Markov_V3_O1,standard,1,2,absolute,True,True,0.0005,1.1828,1.17219,1.1828,0.22864
Markov_V3_O1,standard,2,1,rpe,False,True,0.0005,1.13878,1.14586,1.13878,0.23156
Markov_V3_O1,standard,1,1,rpe,False,True,0.0001,1.18946,1.18568,1.18946,0.25002
Markov_V3_O1,standard,1,1,rpe,True,True,0.0005,0.93487,0.92694,0.93487,0.2581
Markov_V3_O1,standard,1,1,rope,True,False,3e-05,1.27802,1.276,1.27802,0.26983
Markov_V3_O1,standard,1,1,rope,False,False,0.0005,1.07048,1.07895,1.07048,0.27576
Markov_V3_O1,standard,2,1,rope,False,False,3e-05,1.13199,1.12986,1.13199,0.27852
Markov_V3_O1,standard,1,1,absolute,False,True,0.0005,1.11493,1.11313,1.11493,0.2791
Markov_V3_O1,standard,2,2,rpe,True,False,0.0001,1.20702,1.1883,1.20702,0.28699
Markov_V3_O1,standard,2,1,rope,False,True,0.0005,1.21554,1.2417,1.21554,0.29635
Markov_V3_O1,standard,1,2,rope,True,False,0.0005,0.96053,0.9497,0.96053,0.319
Markov_V3_O1,standard,2,2,absolute,False,True,0.0001,1.33414,1.3462,1.33414,0.32295
Markov_V3_O1,standard,1,2,absolute,True,True,3e-05,1.19156,1.20347,1.19156,0.32371
Markov_V3_O1,standard,1,1,rope,True,True,3e-05,1.26068,1.26262,1.26068,0.32795
Markov_V3_O1,standard,1,2,rpe,False,True,3e-05,1.19612,1.20413,1.19612,0.32932
Markov_V3_O1,standard,1,2,absolute,True,False,0.0005,1.04174,1.04603,1.04174,0.32958
Markov_V3_O1,standard,2,1,absolute,False,True,0.0005,1.249,1.26323,1.249,0.33254
Markov_V3_O1,standard,2,2,absolute,True,False,0.0001,1.28456,1.26888,1.28456,0.34645
Markov_V3_O1,standard,1,2,rope,False,True,0.0001,1.23051,1.2374,1.23051,0.34656
Markov_V3_O1,standard,2,2,absolute,True,True,0.0001,1.26856,1.26397,1.26856,0.34861
Markov_V3_O1,standard,1,1,rope,False,True,0.0005,1.35634,1.35909,1.35634,0.36645
Markov_V3_O1,standard,1,1,rpe,True,False,3e-05,1.27342,1.27414,1.27342,0.37824
Markov_V3_O1,standard,1,2,rpe,False,False,3e-05,1.29519,1.29491,1.29519,0.38612
Markov_V3_O1,standard,1,2,rope,True,False,3e-05,1.10735,1.1139,1.10735,0.38779
Markov_V3_O1,standard,2,2,rope,True,False,0.0005,1.31409,1.3273,1.31409,0.38936
Markov_V3_O1,standard,2,1,rpe,False,False,0.0001,1.16293,1.16229,1.16293,0.39173
Markov_V3_O1,standard,1,1,rope,False,False,0.0001,1.2067,1.20477,1.2067,0.39909
Markov_V3_O1,standard,2,2,absolute,True,False,0.0005,1.24806,1.25788,1.24806,0.40451
Markov_V3_O1,standard,1,2,rope,False,False,0.0001,1.27564,1.27895,1.27564,0.41687
Markov_V3_O1,standard,2,1,absolute,True,True,3e-05,1.00258,1.00759,1.00258,0.41827
Markov_V3_O1,standard,2,1,absolute,False,True,3e-05,1.20296,1.20087,1.20296,0.41994
Markov_V3_O1,standard,2,2,rpe,True,True,0.0001,1.29284,1.28332,1.29284,0.42162
Markov_V3_O1,standard,2,1,rpe,True,True,0.0005,1.18115,1.16682,1.18115,0.42419
Markov_V3_O1,standard,1,2,rope,False,True,0.0005,1.2959,1.31795,1.2959,0.43205
Markov_V3_O1,standard,1,2,rpe,True,False,0.0005,1.24019,1.24834,1.24019,0.43511
Markov_V3_O1,standard,1,1,absolute,True,True,0.0005,1.27653,1.27745,1.27653,0.43899
Markov_V3_O1,standard,2,2,rope,True,True,0.0005,1.29498,1.28474,1.29498,0.44609
Markov_V3_O1,standard,2,2,rope,False,True,0.0001,1.1329,1.13514,1.1329,0.44644
Markov_V3_O1,standard,1,2,rope,True,True,0.0005,1.46582,1.46145,1.46582,0.44819
Markov_V3_O1,standard,1,1,rope,True,False,0.0005,1.33741,1.33769,1.33741,0.47079
Markov_V3_O1,standard,1,1,rpe,False,False,0.0005,1.49149,1.50038,1.49149,0.47687
Markov_V3_O1,standard,1,1,absolute,False,True,3e-05,1.46313,1.45444,1.46313,0.48885
Markov_V3_O1,standard,2,2,rope,True,False,0.0001,1.31492,1.3286,1.31492,0.49041
Markov_V3_O1,standard,2,2,absolute,True,True,0.0005,1.40122,1.39735,1.40122,0.49325
Markov_V3_O1,standard,1,2,rpe,True,True,3e-05,1.39936,1.39869,1.39936,0.49425
Markov_V3_O1,standard,2,2,rpe,False,True,0.0001,1.35315,1.3639,1.35315,0.52465
Markov_V3_O1,standard,2,1,rope,True,False,0.0001,1.41184,1.41201,1.41184,0.5307
Markov_V3_O1,standard,1,2,rope,True,False,0.0001,1.38402,1.37671,1.38402,0.53245
Markov_V3_O1,standard,2,1,rope,False,False,0.0005,1.35235,1.35786,1.35235,0.54002
Markov_V3_O1,standard,1,2,absolute,False,False,3e-05,1.51891,1.5137,1.51891,0.54955
Markov_V3_O1,standard,1,2,absolute,False,True,0.0005,1.43181,1.4304,1.43181,0.54999
Markov_V3_O1,standard,2,1,rpe,False,False,0.0005,1.05531,1.04108,1.05531,0.5539
Markov_V3_O1,standard,2,1,absolute,True,False,3e-05,1.38095,1.37711,1.38095,0.55534
Markov_V3_O1,standard,1,1,rope,False,False,3e-05,1.37538,1.37306,1.37538,0.56718
Markov_V3_O1,standard,2,1,absolute,True,False,0.0001,1.43755,1.43934,1.43755,0.57197
Markov_V3_O1,standard,1,1,rpe,True,True,3e-05,1.5753,1.54887,1.5753,0.5743
Markov_V3_O1,standard,2,1,rope,False,True,3e-05,1.04108,1.04092,1.04108,0.58267
Markov_V3_O1,standard,1,1,rope,True,True,0.0005,1.51314,1.50968,1.51314,0.5837
Markov_V3_O1,standard,1,1,absolute,False,True,0.0001,1.52786,1.50986,1.52786,0.59815
Markov_V3_O1,standard,2,2,rope,False,False,3e-05,1.58167,1.5844,1.58167,0.60009
Markov_V3_O1,standard,1,2,absolute,False,False,0.0005,1.42494,1.42622,1.42494,0.60315
Markov_V3_O1,standard,2,2,rope,False,False,0.0001,1.32118,1.30139,1.32118,0.60453
Markov_V3_O1,standard,2,2,rpe,False,False,0.0001,1.44438,1.4417,1.44438,0.61667
Markov_V3_O1,standard,1,2,rpe,True,False,3e-05,1.39219,1.38681,1.39219,0.62408
Markov_V3_O1,standard,2,2,absolute,False,True,0.0005,1.5189,1.50132,1.5189,0.63886
Markov_V3_O1,standard,1,2,rpe,True,True,0.0001,1.65382,1.65051,1.65382,0.63908
Markov_V3_O1,standard,1,1,rpe,True,True,0.0001,1.43032,1.44397,1.43032,0.64032
Markov_V3_O1,standard,2,1,rope,True,True,0.0005,1.49652,1.50125,1.49652,0.64769
Markov_V3_O1,standard,1,2,absolute,True,True,0.0001,1.57251,1.58862,1.57251,0.64879
Markov_V3_O1,standard,1,2,rope,True,True,0.0001,1.50362,1.48219,1.50362,0.65936
Markov_V3_O1,standard,2,2,rpe,False,True,3e-05,1.64078,1.60067,1.64078,0.66372
Markov_V3_O1,standard,2,2,absolute,False,True,3e-05,1.57537,1.56794,1.57537,0.66849
Markov_V3_O1,standard,2,2,absolute,True,True,3e-05,1.48604,1.45926,1.48604,0.67029
Markov_V3_O1,standard,2,1,rpe,False,True,0.0001,1.53375,1.54007,1.53375,0.67504
Markov_V3_O1,standard,1,1,absolute,False,False,0.0001,1.46178,1.46362,1.46178,0.67683
Markov_V3_O1,standard,2,1,rope,True,False,3e-05,1.5476,1.55709,1.5476,0.67808
Markov_V3_O1,standard,1,2,rpe,True,True,0.0005,1.55662,1.58302,1.55662,0.68273
Markov_V3_O1,standard,1,2,absolute,True,False,0.0001,1.66977,1.64945,1.66977,0.69489
Markov_V3_O1,standard,1,1,absolute,True,False,3e-05,1.50906,1.51991,1.50906,0.69524
Markov_V3_O1,standard,1,2,rope,False,False,0.0005,1.58692,1.59309,1.58692,0.70124
Markov_V3_O1,standard,1,2,rope,False,False,3e-05,1.37506,1.3764,1.37506,0.70213
Markov_V3_O1,standard,1,1,rope,False,True,3e-05,1.65552,1.64725,1.65552,0.70337
Markov_V3_O1,standard,2,1,rope,False,True,0.0001,1.57882,1.56702,1.57882,0.70862
Markov_V3_O1,standard,1,1,absolute,True,False,0.0001,1.44633,1.44742,1.44633,0.70901
Markov_V3_O1,standard,1,2,rope,True,True,3e-05,1.68484,1.68013,1.68484,0.71362
Markov_V3_O1,standard,2,2,rpe,False,False,0.0005,1.77967,1.78966,1.77967,0.71736
Markov_V3_O1,standard,2,1,absolute,False,True,0.0001,1.74246,1.76076,1.74246,0.71862
Markov_V3_O1,standard,2,2,rope,True,False,3e-05,1.6644,1.68839,1.6644,0.72518
Markov_V3_O1,standard,2,1,absolute,False,False,0.0001,1.64415,1.6459,1.64415,0.72804
Markov_V3_O1,standard,2,2,absolute,False,False,0.0001,1.63382,1.62888,1.63382,0.73184
Markov_V3_O1,standard,1,1,rpe,False,False,3e-05,1.6228,1.62051,1.6228,0.73208
Markov_V3_O1,standard,2,2,rope,False,True,0.0005,1.50924,1.50742,1.50924,0.73654
Markov_V3_O1,standard,1,2,absolute,False,True,0.0001,1.43348,1.45444,1.43348,0.74833
Markov_V3_O1,standard,1,2,rpe,True,False,0.0001,1.53174,1.50591,1.53174,0.7501
Markov_V3_O1,standard,1,2,rpe,False,True,0.0001,1.66978,1.68802,1.66978,0.75416
Markov_V3_O1,standard,2,2,rope,True,True,3e-05,1.2331,1.2286,1.2331,0.75632
Markov_V3_O1,standard,2,1,rope,True,True,0.0001,1.71229,1.6998,1.71229,0.76717
Markov_V3_O1,standard,1,1,rope,False,True,0.0001,1.66566,1.64424,1.66566,0.78034
Markov_V3_O1,standard,1,1,absolute,True,True,3e-05,1.73023,1.75712,1.73023,0.81301
Markov_V3_O1,standard,1,1,rpe,False,True,3e-05,1.72763,1.72039,1.72763,0.82246
Markov_V3_O1,standard,2,2,absolute,False,False,3e-05,1.48294,1.45969,1.48294,0.82427
Markov_V3_O1,standard,1,1,rpe,True,False,0.0001,1.55057,1.55312,1.55057,0.83182
Markov_V3_O1,standard,2,2,rpe,False,False,3e-05,1.44912,1.45191,1.44912,0.83854
Markov_V3_O1,standard,2,2,rpe,True,False,3e-05,1.45559,1.45346,1.45559,0.84388
Markov_V3_O1,standard,1,2,absolute,False,False,0.0001,1.56077,1.5686,1.56077,0.85128
Markov_V3_O1,standard,1,1,absolute,False,False,3e-05,1.51086,1.53079,1.51086,0.85326
Markov_V3_O1,standard,2,1,absolute,False,False,0.0005,1.71543,1.72876,1.71543,0.8685
Markov_V3_O1,standard,1,1,rope,True,False,0.0001,1.37567,1.36881,1.37567,0.88334
Markov_V3_O1,standard,2,1,rpe,True,True,0.0001,1.84897,1.84334,1.84897,0.88884
Markov_V3_O1,standard,2,1,rpe,True,False,0.0005,1.66801,1.68024,1.66801,0.91513
Markov_V3_O1,standard,2,1,rpe,False,False,3e-05,1.84403,1.82932,1.84403,0.92415
Markov_V3_O1,standard,2,2,rope,False,True,3e-05,1.4773,1.47282,1.4773,0.92661
Markov_V3_O1,standard,2,1,rope,True,True,3e-05,1.78757,1.78374,1.78757,0.93331
Markov_V3_O1,standard,1,2,rpe,False,True,0.0005,1.80741,1.79639,1.80741,0.93561
Markov_V3_O1,standard,2,2,absolute,False,False,0.0005,1.80631,1.7995,1.80631,1.00318
Markov_V3_O1,standard,1,1,rpe,False,False,0.0001,1.80334,1.82159,1.80334,1.01561
Markov_V3_O1,standard,2,2,absolute,True,False,3e-05,1.89677,1.9066,1.89677,1.03969
Markov_V3_O1,standard,1,1,absolute,True,False,0.0005,1.86568,1.87896,1.86568,1.04667
Markov_V3_O1,standard,2,1,rpe,False,True,3e-05,1.86113,1.85961,1.86113,1.05613
Markov_V3_O1,standard,1,2,rope,False,True,3e-05,1.86336,1.86176,1.86336,1.09199
Markov_V3_O1,standard,1,2,rpe,False,False,0.0001,2.13061,2.14908,2.13061,1.1836
Markov_V3_O1,standard,1,2,absolute,False,True,3e-05,2.01042,2.01947,2.01042,1.21469
Markov_V3_O1,standard,2,2,rpe,True,True,3e-05,2.0208,2.05354,2.0208,1.22054
Markov_V3_O1,standard,2,1,absolute,True,True,0.0005,2.10734,2.09943,2.10734,1.28568
Markov_V3_O1,standard,2,1,rpe,True,False,0.0001,2.26646,2.2741,2.26646,1.36467
Markov_V3_O1,standard,2,1,absolute,False,False,3e-05,1.87688,1.87054,1.87688,1.38418
Markov_V3_O1,standard,2,2,rope,True,True,0.0001,1.87496,1.87506,1.87496,1.42978
Markov_V3_O1,standard,2,1,rpe,True,False,3e-05,2.15066,2.16249,2.15066,1.43531
Markov_V3_O1,standard,2,1,rpe,True,True,3e-05,1.7737,1.77466,1.7737,1.46672
Markov_V3_O1,standard,2,1,rope,True,False,0.0005,2.73235,2.75634,2.73235,1.93318
Markov_V3_O1,standard,2,1,rope,False,False,0.0001,2.86055,2.87347,2.86055,2.10178
Markov_V3_O1,standard,1,2,rpe,False,False,0.0005,2.7093,2.70224,2.7093,2.1319
Markov_V3_O1,standard,1,1,rope,True,True,0.0001,2.7502,2.75739,2.7502,2.15032
Markov_V3_O2,linear,2,1,rope,False,True,0.0005,1.06906,1.06068,1.06906,0.18179
Markov_V3_O2,linear,2,1,absolute,True,False,3e-05,1.11246,1.10486,1.11246,0.20236
Markov_V3_O2,linear,1,2,absolute,False,True,0.0005,1.13398,1.1346,1.13398,0.20836
Markov_V3_O2,linear,2,1,rope,False,True,0.0001,1.07274,1.07544,1.07274,0.20913
Markov_V3_O2,linear,1,1,rope,True,True,3e-05,1.15965,1.15593,1.15965,0.21492
Markov_V3_O2,linear,2,2,absolute,False,True,0.0005,1.02409,1.01458,1.02409,0.21592
Markov_V3_O2,linear,2,2,absolute,True,True,3e-05,1.23088,1.20993,1.23088,0.2178
Markov_V3_O2,linear,1,2,rope,False,True,0.0005,1.00131,1.0049,1.00131,0.22129
Markov_V3_O2,linear,1,1,absolute,False,False,3e-05,1.10032,1.10429,1.10032,0.22319
Markov_V3_O2,linear,1,1,rope,False,False,0.0001,1.04607,1.04785,1.04607,0.2307
Markov_V3_O2,linear,2,1,absolute,False,False,3e-05,1.11125,1.11071,1.11125,0.23742
Markov_V3_O2,linear,1,2,rope,True,False,0.0001,1.17388,1.18326,1.17388,0.2375
Markov_V3_O2,linear,1,1,absolute,False,True,0.0001,1.15108,1.16005,1.15108,0.23899
Markov_V3_O2,linear,1,2,rope,True,True,0.0001,1.15094,1.15302,1.15094,0.23955
Markov_V3_O2,linear,2,2,absolute,False,False,0.0005,1.07658,1.06939,1.07658,0.2423
Markov_V3_O2,linear,2,2,rope,True,True,0.0005,1.07273,1.07725,1.07273,0.2485
Markov_V3_O2,linear,2,1,absolute,False,False,0.0001,1.16741,1.16982,1.16741,0.26129
Markov_V3_O2,linear,1,2,rope,False,True,0.0001,1.21901,1.21678,1.21901,0.26315
Markov_V3_O2,linear,1,2,absolute,False,True,0.0001,1.13166,1.13325,1.13165,0.26896
Markov_V3_O2,linear,1,2,absolute,False,False,0.0001,1.09442,1.09584,1.09442,0.27107
Markov_V3_O2,linear,2,1,rope,False,False,3e-05,1.13271,1.13116,1.13271,0.27132
Markov_V3_O2,linear,2,1,rope,False,False,0.0001,1.19949,1.18876,1.19949,0.28058
Markov_V3_O2,linear,1,1,absolute,False,False,0.0001,1.10373,1.10357,1.10373,0.28221
Markov_V3_O2,linear,2,2,rope,True,True,0.0001,1.1153,1.11118,1.1153,0.29154
Markov_V3_O2,linear,2,2,absolute,True,False,3e-05,1.21693,1.2146,1.21693,0.29413
Markov_V3_O2,linear,1,2,absolute,True,False,3e-05,1.1669,1.16292,1.1669,0.29467
Markov_V3_O2,linear,1,2,absolute,True,True,0.0001,1.18195,1.17626,1.18195,0.30211
Markov_V3_O2,linear,1,1,absolute,True,True,0.0005,1.17414,1.17766,1.17414,0.3022
Markov_V3_O2,linear,2,1,absolute,True,True,3e-05,1.18697,1.18664,1.18697,0.30234
Markov_V3_O2,linear,2,1,rope,False,True,3e-05,1.12164,1.12603,1.12164,0.30388
Markov_V3_O2,linear,1,1,rope,False,False,0.0005,1.19015,1.19021,1.19015,0.30727
Markov_V3_O2,linear,2,1,absolute,False,True,3e-05,1.10498,1.11068,1.10498,0.30928
Markov_V3_O2,linear,2,2,rope,True,False,0.0001,1.21305,1.20452,1.21305,0.31047
Markov_V3_O2,linear,2,2,absolute,True,True,0.0001,1.16907,1.16224,1.16907,0.32188
Markov_V3_O2,linear,1,1,rope,False,False,3e-05,1.14696,1.14604,1.14696,0.32252
Markov_V3_O2,linear,1,2,rope,True,True,3e-05,1.16812,1.17893,1.16812,0.32557
Markov_V3_O2,linear,2,2,rope,True,True,3e-05,1.13623,1.14523,1.13623,0.33091
Markov_V3_O2,linear,1,1,absolute,True,True,3e-05,1.28941,1.2947,1.28941,0.34221
Markov_V3_O2,linear,2,1,absolute,True,False,0.0001,1.13078,1.13077,1.13078,0.34435
Markov_V3_O2,linear,1,2,rope,True,True,0.0005,1.23583,1.23239,1.23583,0.34919
Markov_V3_O2,linear,2,2,absolute,True,True,0.0005,1.18198,1.18783,1.18198,0.34952
Markov_V3_O2,linear,1,2,absolute,True,True,0.0005,1.157,1.15133,1.157,0.3536
